customer,income,mailer,purchase,visits_so_far,week
46,60,0,0,1.945910149,32
46,60,0,0,1.945910149,33
46,60,0,1,1.945910149,34
46,60,0,1,1.945910149,35
46,60,0,0,1.945910149,36
46,60,0,1,1.945910149,37
46,60,0,0,1.945910149,38
46,60,0,0,1.945910149,39
46,60,1,1,1.945910149,40
46,60,0,1,1.945910149,41
46,60,0,1,1.945910149,42
46,60,0,1,1.945910149,43
46,60,0,1,1.945910149,44
46,60,0,0,2.079441542,45
46,60,0,0,2.079441542,46
46,60,0,0,2.079441542,47
46,60,0,0,2.079441542,48
46,60,0,0,2.197224577,49
47,45,0,0,0,0
47,45,0,0,0,1
47,45,0,0,0.693147181,2
47,45,0,0,0.693147181,3
47,45,0,0,0.693147181,4
47,45,0,0,0.693147181,5
47,45,0,0,0.693147181,6
47,45,0,0,0.693147181,7
47,45,0,0,1.098612289,8
47,45,0,0,1.098612289,9
47,45,0,0,1.098612289,10
47,45,0,0,1.098612289,11
47,45,0,1,1.098612289,12
47,45,0,0,1.098612289,13
47,45,0,0,1.098612289,14
47,45,0,1,1.098612289,15
47,45,0,0,1.098612289,16
47,45,0,0,1.386294361,17
47,45,0,1,1.386294361,18
47,45,0,0,1.386294361,19
47,45,0,0,1.386294361,20
47,45,0,0,1.609437912,21
47,45,0,1,1.791759469,22
47,45,0,1,1.791759469,23
47,45,0,0,1.945910149,24
47,45,0,0,2.079441542,25
47,45,0,0,2.079441542,26
47,45,0,0,2.079441542,27
47,45,0,1,2.079441542,28
47,45,0,0,2.079441542,29
47,45,0,0,2.079441542,30
47,45,0,0,2.079441542,31
47,45,1,0,2.079441542,32
47,45,0,0,2.079441542,33
47,45,0,0,2.079441542,34
47,45,0,1,2.079441542,35
47,45,0,0,2.079441542,36
47,45,0,1,2.079441542,37
47,45,0,1,2.079441542,38
47,45,0,0,2.079441542,39
47,45,0,0,2.079441542,40
47,45,0,0,2.079441542,41
47,45,0,0,2.079441542,42
47,45,0,1,2.079441542,43
47,45,0,0,2.197224577,44
47,45,0,0,2.197224577,45
47,45,0,0,2.197224577,46
47,45,0,0,2.197224577,47
47,45,0,1,2.197224577,48
47,45,0,0,2.197224577,49
48,40,1,0,0,0
48,40,0,0,0,1
48,40,0,0,0,2
48,40,0,0,0.693147181,3
48,40,0,0,0.693147181,4
48,40,0,1,1.098612289,5
48,40,1,1,1.386294361,6
48,40,0,0,1.386294361,7
48,40,0,1,1.609437912,8
48,40,0,0,1.609437912,9
48,40,0,0,1.609437912,10
48,40,1,0,1.791759469,11
48,40,0,0,1.791759469,12
48,40,0,0,1.791759469,13
48,40,0,0,1.791759469,14
48,40,1,1,1.791759469,15
48,40,1,1,1.791759469,16
48,40,0,0,1.945910149,17
48,40,0,1,2.079441542,18
48,40,0,1,2.079441542,19
48,40,0,0,2.079441542,20
48,40,0,1,2.079441542,21
48,40,0,0,2.079441542,22
48,40,0,1,2.079441542,23
48,40,0,0,2.079441542,24
48,40,0,1,2.079441542,25
48,40,0,1,2.079441542,26
48,40,1,1,2.079441542,27
48,40,1,0,2.079441542,28
48,40,1,1,2.079441542,29
48,40,0,0,2.197224577,30
48,40,0,0,2.302585093,31
48,40,0,0,2.302585093,32
48,40,0,0,2.397895273,33
48,40,0,0,2.397895273,34
48,40,0,1,2.397895273,35
48,40,0,1,2.397895273,36
48,40,1,0,2.397895273,37
48,40,0,0,2.397895273,38
48,40,0,0,2.48490665,39
48,40,0,1,2.564949357,40
48,40,0,0,2.564949357,41
48,40,0,0,2.564949357,42
48,40,0,1,2.564949357,43
48,40,1,1,2.564949357,44
48,40,0,1,2.564949357,45
48,40,1,1,2.564949357,46
48,40,0,0,2.564949357,47
48,40,0,0,2.564949357,48
48,40,0,0,2.564949357,49
49,44,0,0,0,0
49,44,0,0,0,1
49,44,0,0,0,2
49,44,0,0,0,3
49,44,1,0,0,4
49,44,0,0,0,5
49,44,0,0,0,6
49,44,1,0,0.693147181,7
49,44,0,0,0.693147181,8
49,44,0,0,0.693147181,9
49,44,1,0,0.693147181,10
49,44,0,0,0.693147181,11
49,44,0,0,0.693147181,12
49,44,0,0,0.693147181,13
49,44,0,0,0.693147181,14
49,44,1,0,1.098612289,15
49,44,0,0,1.098612289,16
49,44,1,0,1.098612289,17
49,44,0,0,1.098612289,18
49,44,0,0,1.098612289,19
49,44,0,0,1.098612289,20
49,44,0,1,1.098612289,21
49,44,0,0,1.098612289,22
49,44,0,0,1.098612289,23
49,44,0,0,1.098612289,24
49,44,0,0,1.098612289,25
49,44,0,1,1.098612289,26
49,44,0,1,1.098612289,27
49,44,0,0,1.098612289,28
49,44,0,0,1.098612289,29
49,44,1,1,1.098612289,30
49,44,0,1,1.098612289,31
49,44,1,0,1.098612289,32
49,44,0,0,1.098612289,33
49,44,0,0,1.098612289,34
49,44,0,0,1.098612289,35
49,44,0,1,1.098612289,36
49,44,0,1,1.098612289,37
49,44,0,0,1.098612289,38
49,44,0,0,1.386294361,39
49,44,0,0,1.386294361,40
49,44,0,0,1.609437912,41
49,44,0,0,1.609437912,42
49,44,0,0,1.609437912,43
49,44,0,0,1.609437912,44
49,44,0,0,1.609437912,45
49,44,0,0,1.609437912,46
49,44,0,0,1.609437912,47
49,44,0,0,1.609437912,48
49,44,0,0,1.609437912,49
50,58,0,0,0,0
50,58,0,1,0,1
50,58,0,0,0,2
50,58,0,0,0,3
50,58,0,1,0,4
50,58,0,1,0,5
50,58,0,1,0,6
50,58,0,0,0,7
50,58,0,0,0,8
50,58,1,1,0,9
50,58,0,0,0,10
50,58,0,0,0,11
50,58,0,0,0,12
50,58,0,0,0,13
50,58,0,1,0,14
50,58,0,1,0,15
50,58,1,0,0,16
50,58,0,0,0.693147181,17
50,58,0,1,0.693147181,18
50,58,0,0,0.693147181,19
50,58,0,1,0.693147181,20
50,58,0,0,0.693147181,21
50,58,0,1,0.693147181,22
50,58,0,0,0.693147181,23
50,58,0,0,0.693147181,24
50,58,0,1,0.693147181,25
50,58,0,0,0.693147181,26
50,58,0,0,0.693147181,27
50,58,1,0,0.693147181,28
50,58,0,1,0.693147181,29
50,58,1,1,0.693147181,30
50,58,0,0,0.693147181,31
50,58,0,0,0.693147181,32
50,58,0,0,0.693147181,33
50,58,0,0,0.693147181,34
50,58,0,0,0.693147181,35
50,58,0,0,0.693147181,36
50,58,0,1,0.693147181,37
50,58,0,0,0.693147181,38
50,58,0,0,1.098612289,39
50,58,0,0,1.098612289,40
50,58,1,1,1.098612289,41
50,58,1,0,1.098612289,42
50,58,0,0,1.098612289,43
50,58,0,0,1.098612289,44
50,58,0,0,1.098612289,45
50,58,0,0,1.098612289,46
50,58,0,0,1.098612289,47
50,58,0,0,1.386294361,48
50,58,0,1,1.386294361,49
51,43,0,0,0,0
51,43,0,0,0,1
51,43,0,0,0.693147181,2
51,43,0,0,0.693147181,3
51,43,0,0,0.693147181,4
51,43,0,0,1.098612289,5
51,43,0,0,1.098612289,6
51,43,0,0,1.386294361,7
51,43,0,0,1.386294361,8
51,43,0,0,1.386294361,9
51,43,0,1,1.386294361,10
51,43,0,0,1.386294361,11
51,43,0,0,1.609437912,12
51,43,0,0,1.609437912,13
51,43,0,0,1.791759469,14
51,43,0,0,1.945910149,15
51,43,0,1,2.079441542,16
51,43,0,0,2.079441542,17
51,43,0,1,2.079441542,18
51,43,1,0,2.079441542,19
51,43,0,1,2.197224577,20
51,43,0,1,2.302585093,21
51,43,0,0,2.302585093,22
51,43,0,0,2.302585093,23
51,43,0,1,2.397895273,24
51,43,0,1,2.48490665,25
51,43,0,1,2.564949357,26
51,43,0,0,2.63905733,27
51,43,0,0,2.63905733,28
51,43,0,1,2.63905733,29
51,43,0,1,2.708050201,30
51,43,0,0,2.708050201,31
51,43,0,1,2.708050201,32
51,43,0,0,2.708050201,33
51,43,0,0,2.708050201,34
51,43,0,0,2.772588722,35
51,43,0,1,2.772588722,36
51,43,1,1,2.833213344,37
51,43,0,1,2.890371758,38
51,43,0,1,2.890371758,39
51,43,0,1,2.944438979,40
51,43,0,0,2.944438979,41
51,43,0,1,2.944438979,42
51,43,0,1,2.944438979,43
51,43,0,1,2.995732274,44
51,43,0,1,2.995732274,45
51,43,0,1,3.044522438,46
51,43,0,0,3.044522438,47
51,43,0,1,3.091042453,48
51,43,0,0,3.135494216,49
52,30,0,0,0,0
52,30,0,0,0,1
52,30,0,0,0,2
52,30,0,0,0,3
52,30,0,0,0,4
52,30,0,0,0,5
52,30,0,0,0,6
52,30,0,1,0,7
52,30,0,0,0,8
52,30,0,0,0,9
52,30,1,0,0,10
52,30,0,0,0,11
52,30,0,0,0,12
52,30,0,0,0,13
52,30,0,0,0,14
52,30,0,0,0.693147181,15
52,30,0,0,0.693147181,16
52,30,1,0,0.693147181,17
52,30,1,0,0.693147181,18
52,30,0,0,1.098612289,19
52,30,0,0,1.098612289,20
52,30,0,1,1.098612289,21
52,30,0,0,1.098612289,22
52,30,0,0,1.098612289,23
52,30,0,1,1.098612289,24
52,30,0,0,1.098612289,25
52,30,0,0,1.098612289,26
52,30,0,0,1.098612289,27
52,30,0,0,1.098612289,28
52,30,0,0,1.386294361,29
52,30,0,0,1.386294361,30
52,30,0,0,1.386294361,31
52,30,0,0,1.386294361,32
52,30,0,0,1.386294361,33
52,30,0,1,1.386294361,34
52,30,0,0,1.386294361,35
52,30,0,0,1.386294361,36
52,30,0,0,1.609437912,37
52,30,0,0,1.609437912,38
52,30,0,0,1.791759469,39
52,30,0,0,1.945910149,40
52,30,0,1,1.945910149,41
52,30,0,0,1.945910149,42
52,30,0,0,1.945910149,43
52,30,0,0,1.945910149,44
52,30,1,0,1.945910149,45
52,30,0,1,1.945910149,46
52,30,0,0,1.945910149,47
52,30,0,0,1.945910149,48
52,30,0,0,1.945910149,49
53,39,0,0,0,0
53,39,0,0,0,1
53,39,0,0,0,2
53,39,0,0,0.693147181,3
53,39,0,0,0.693147181,4
53,39,0,0,1.098612289,5
53,39,0,1,1.098612289,6
53,39,0,0,1.386294361,7
53,39,0,0,1.609437912,8
53,39,1,0,1.609437912,9
53,39,0,1,1.609437912,10
53,39,0,0,1.609437912,11
53,39,0,0,1.609437912,12
53,39,0,0,1.609437912,13
53,39,1,1,1.609437912,14
53,39,0,0,1.609437912,15
53,39,0,0,1.609437912,16
53,39,0,0,1.609437912,17
53,39,1,1,1.791759469,18
53,39,1,0,1.791759469,19
53,39,0,1,1.791759469,20
53,39,1,1,1.791759469,21
53,39,0,0,1.791759469,22
53,39,0,1,1.945910149,23
53,39,1,1,1.945910149,24
53,39,1,1,1.945910149,25
53,39,0,0,1.945910149,26
53,39,0,1,1.945910149,27
53,39,0,0,1.945910149,28
53,39,0,0,1.945910149,29
53,39,0,0,1.945910149,30
53,39,1,1,2.079441542,31
53,39,1,1,2.079441542,32
53,39,1,0,2.079441542,33
53,39,0,1,2.197224577,34
53,39,0,0,2.302585093,35
53,39,0,0,2.302585093,36
53,39,0,0,2.302585093,37
53,39,1,1,2.302585093,38
53,39,1,1,2.397895273,39
53,39,0,0,2.397895273,40
53,39,0,1,2.397895273,41
53,39,0,0,2.397895273,42
53,39,0,0,2.397895273,43
53,39,1,1,2.397895273,44
53,39,0,1,2.48490665,45
53,39,1,1,2.48490665,46
53,39,0,0,2.564949357,47
53,39,0,1,2.63905733,48
53,39,1,1,2.708050201,49
54,40,0,0,0,0
54,40,0,0,0,1
54,40,1,0,0,2
54,40,0,0,0,3
54,40,0,0,0,4
54,40,0,0,0,5
54,40,0,0,0,6
54,40,0,0,0,7
54,40,1,0,0,8
54,40,0,0,0,9
54,40,1,0,0,10
54,40,0,0,0,11
54,40,0,0,0,12
54,40,0,0,0,13
54,40,0,0,0,14
54,40,0,0,0,15
54,40,0,0,0,16
54,40,0,0,0,17
54,40,0,0,0,18
54,40,0,0,0,19
54,40,1,0,0,20
54,40,0,0,0,21
54,40,0,0,0,22
54,40,0,0,0,23
54,40,1,0,0,24
54,40,0,0,0,25
54,40,0,0,0,26
54,40,1,0,0,27
54,40,0,0,0,28
54,40,0,0,0,29
54,40,0,0,0,30
54,40,0,0,0.693147181,31
54,40,0,0,0.693147181,32
54,40,0,0,0.693147181,33
54,40,0,0,0.693147181,34
54,40,0,0,0.693147181,35
54,40,0,0,0.693147181,36
54,40,0,0,0.693147181,37
54,40,0,0,1.098612289,38
54,40,0,0,1.098612289,39
54,40,0,0,1.098612289,40
54,40,0,1,1.098612289,41
54,40,1,1,1.098612289,42
54,40,1,0,1.098612289,43
54,40,0,0,1.098612289,44
54,40,0,0,1.098612289,45
54,40,0,0,1.098612289,46
54,40,0,0,1.098612289,47
54,40,0,0,1.098612289,48
54,40,0,0,1.098612289,49
55,51,0,0,0,0
55,51,0,0,0,1
55,51,0,0,0,2
55,51,0,0,0,3
55,51,1,1,0.693147181,4
55,51,0,0,1.098612289,5
55,51,1,1,1.098612289,6
55,51,0,0,1.098612289,7
55,51,0,0,1.098612289,8
55,51,0,0,1.098612289,9
55,51,0,0,1.098612289,10
55,51,0,0,1.386294361,11
55,51,0,1,1.386294361,12
55,51,0,0,1.386294361,13
55,51,0,1,1.386294361,14
55,51,0,0,1.386294361,15
55,51,0,0,1.386294361,16
55,51,0,0,1.386294361,17
55,51,0,1,1.386294361,18
55,51,0,1,1.386294361,19
55,51,0,0,1.609437912,20
55,51,0,0,1.791759469,21
55,51,0,1,1.791759469,22
55,51,0,0,1.791759469,23
55,51,0,0,1.791759469,24
55,51,0,1,1.791759469,25
55,51,0,1,1.791759469,26
55,51,0,1,1.791759469,27
55,51,0,0,1.945910149,28
55,51,0,1,1.945910149,29
55,51,0,1,1.945910149,30
55,51,0,0,1.945910149,31
55,51,0,0,1.945910149,32
55,51,0,0,2.079441542,33
55,51,0,0,2.079441542,34
55,51,0,1,2.079441542,35
55,51,0,1,2.079441542,36
55,51,0,0,2.079441542,37
55,51,0,1,2.079441542,38
55,51,0,1,2.079441542,39
55,51,0,0,2.079441542,40
55,51,0,1,2.197224577,41
55,51,0,0,2.197224577,42
55,51,0,1,2.197224577,43
55,51,0,1,2.302585093,44
55,51,0,1,2.302585093,45
55,51,0,0,2.397895273,46
55,51,0,0,2.397895273,47
55,51,0,0,2.48490665,48
55,51,0,1,2.48490665,49
56,45,0,0,0,0
56,45,0,0,0,1
56,45,0,0,0.693147181,2
56,45,0,0,1.098612289,3
56,45,0,0,1.098612289,4
56,45,0,0,1.386294361,5
56,45,0,0,1.609437912,6
56,45,0,0,1.791759469,7
56,45,0,1,1.945910149,8
56,45,0,1,1.945910149,9
56,45,0,0,1.945910149,10
56,45,0,1,1.945910149,11
56,45,0,0,1.945910149,12
56,45,0,0,1.945910149,13
56,45,0,0,1.945910149,14
56,45,0,0,1.945910149,15
56,45,0,0,1.945910149,16
56,45,0,0,1.945910149,17
56,45,0,0,1.945910149,18
56,45,0,1,1.945910149,19
56,45,0,0,1.945910149,20
56,45,0,0,2.079441542,21
56,45,0,0,2.079441542,22
56,45,0,0,2.079441542,23
56,45,0,0,2.197224577,24
56,45,0,0,2.197224577,25
56,45,0,1,2.302585093,26
56,45,0,1,2.302585093,27
56,45,0,1,2.302585093,28
56,45,0,0,2.302585093,29
56,45,0,1,2.302585093,30
56,45,0,1,2.302585093,31
56,45,0,1,2.302585093,32
56,45,0,0,2.302585093,33
56,45,0,0,2.302585093,34
56,45,0,1,2.397895273,35
56,45,0,0,2.48490665,36
56,45,0,0,2.48490665,37
56,45,0,1,2.564949357,38
56,45,0,1,2.63905733,39
56,45,0,1,2.63905733,40
56,45,0,0,2.63905733,41
56,45,0,1,2.63905733,42
56,45,0,0,2.63905733,43
56,45,0,0,2.63905733,44
56,45,0,1,2.63905733,45
56,45,0,1,2.708050201,46
56,45,0,0,2.772588722,47
56,45,1,1,2.772588722,48
56,45,0,0,2.833213344,49
57,45,1,0,0,0
57,45,0,0,0,1
57,45,0,0,0.693147181,2
57,45,0,0,0.693147181,3
57,45,0,0,0.693147181,4
57,45,0,1,1.098612289,5
57,45,0,1,1.098612289,6
57,45,0,0,1.386294361,7
57,45,0,1,1.386294361,8
57,45,0,0,1.609437912,9
57,45,0,1,1.609437912,10
57,45,0,0,1.609437912,11
57,45,0,0,1.609437912,12
57,45,0,0,1.609437912,13
57,45,0,0,1.609437912,14
57,45,0,1,1.791759469,15
57,45,0,0,1.945910149,16
57,45,0,0,2.079441542,17
57,45,0,0,2.079441542,18
57,45,0,1,2.079441542,19
57,45,0,1,2.079441542,20
57,45,0,1,2.079441542,21
57,45,0,0,2.197224577,22
57,45,0,1,2.197224577,23
57,45,0,0,2.302585093,24
57,45,0,0,2.397895273,25
57,45,0,0,2.397895273,26
57,45,0,0,2.397895273,27
57,45,0,0,2.397895273,28
57,45,0,0,2.397895273,29
57,45,0,1,2.397895273,30
57,45,0,1,2.48490665,31
57,45,0,0,2.564949357,32
57,45,0,0,2.63905733,33
57,45,0,0,2.63905733,34
57,45,0,0,2.63905733,35
57,45,1,0,2.708050201,36
57,45,0,0,2.708050201,37
57,45,0,1,2.708050201,38
57,45,0,0,2.708050201,39
57,45,0,1,2.772588722,40
57,45,1,1,2.772588722,41
57,45,0,1,2.772588722,42
57,45,1,1,2.772588722,43
57,45,0,0,2.772588722,44
57,45,0,1,2.833213344,45
57,45,0,1,2.833213344,46
57,45,0,1,2.833213344,47
57,45,0,0,2.833213344,48
57,45,0,0,2.833213344,49
58,51,0,0,0,0
58,51,0,0,0,1
58,51,0,0,0,2
58,51,0,0,0,3
58,51,0,0,0.693147181,4
58,51,0,0,0.693147181,5
58,51,0,0,1.098612289,6
58,51,0,0,1.098612289,7
58,51,0,0,1.098612289,8
58,51,0,0,1.098612289,9
58,51,0,1,1.386294361,10
58,51,0,0,1.386294361,11
58,51,0,0,1.386294361,12
58,51,0,0,1.609437912,13
58,51,0,0,1.609437912,14
58,51,0,1,1.609437912,15
58,51,0,1,1.609437912,16
58,51,0,0,1.609437912,17
58,51,0,0,1.609437912,18
58,51,0,0,1.609437912,19
58,51,0,0,1.791759469,20
58,51,0,0,1.791759469,21
58,51,0,0,1.791759469,22
58,51,0,1,1.791759469,23
58,51,0,0,1.791759469,24
58,51,0,0,1.791759469,25
58,51,0,1,1.791759469,26
58,51,0,0,1.791759469,27
58,51,1,1,1.945910149,28
58,51,0,0,1.945910149,29
58,51,0,0,1.945910149,30
58,51,1,1,2.079441542,31
58,51,0,0,2.079441542,32
58,51,1,0,2.197224577,33
58,51,0,0,2.197224577,34
58,51,1,1,2.302585093,35
58,51,0,1,2.397895273,36
58,51,0,1,2.397895273,37
58,51,0,0,2.397895273,38
58,51,0,0,2.48490665,39
58,51,0,0,2.48490665,40
58,51,0,1,2.564949357,41
58,51,1,1,2.564949357,42
58,51,0,1,2.63905733,43
58,51,0,0,2.63905733,44
58,51,0,0,2.63905733,45
58,51,0,1,2.63905733,46
58,51,0,1,2.63905733,47
58,51,0,0,2.708050201,48
58,51,0,0,2.772588722,49
59,67,0,0,0,0
59,67,0,0,0,1
59,67,0,1,0,2
59,67,0,0,0.693147181,3
59,67,0,0,0.693147181,4
59,67,0,1,0.693147181,5
59,67,0,0,1.098612289,6
59,67,0,1,1.098612289,7
59,67,0,1,1.386294361,8
59,67,0,0,1.609437912,9
59,67,1,0,1.791759469,10
59,67,0,1,1.791759469,11
59,67,0,0,1.945910149,12
59,67,0,1,2.079441542,13
59,67,0,1,2.197224577,14
59,67,0,1,2.302585093,15
59,67,1,1,2.397895273,16
59,67,0,1,2.397895273,17
59,67,0,0,2.397895273,18
59,67,0,0,2.397895273,19
59,67,0,1,2.397895273,20
59,67,0,1,2.48490665,21
59,67,0,1,2.564949357,22
59,67,0,0,2.564949357,23
59,67,0,1,2.63905733,24
59,67,0,0,2.63905733,25
59,67,0,1,2.708050201,26
59,67,0,0,2.772588722,27
59,67,0,0,2.833213344,28
59,67,0,1,2.890371758,29
59,67,0,0,2.944438979,30
59,67,1,1,2.995732274,31
59,67,0,1,3.044522438,32
59,67,0,0,3.091042453,33
59,67,0,0,3.135494216,34
59,67,0,1,3.17805383,35
59,67,0,1,3.218875825,36
59,67,1,1,3.218875825,37
59,67,0,1,3.218875825,38
59,67,0,0,3.218875825,39
59,67,0,1,3.258096538,40
59,67,0,0,3.295836866,41
59,67,0,1,3.295836866,42
59,67,0,1,3.33220451,43
59,67,0,1,3.36729583,44
59,67,0,1,3.36729583,45
59,67,0,1,3.401197382,46
59,67,1,1,3.433987204,47
59,67,0,1,3.465735903,48
59,67,0,1,3.496507561,49
60,42,0,0,0,0
60,42,1,0,0,1
60,42,0,0,0,2
60,42,0,0,0,3
60,42,0,0,0.693147181,4
60,42,0,1,0.693147181,5
60,42,0,0,1.098612289,6
60,42,0,0,1.098612289,7
60,42,0,0,1.098612289,8
60,42,0,0,1.386294361,9
60,42,0,0,1.609437912,10
60,42,0,1,1.609437912,11
60,42,0,0,1.791759469,12
60,42,0,0,1.945910149,13
60,42,0,0,2.079441542,14
60,42,0,0,2.079441542,15
60,42,0,0,2.197224577,16
60,42,0,0,2.302585093,17
60,42,0,1,2.302585093,18
60,42,0,0,2.397895273,19
60,42,0,0,2.397895273,20
60,42,0,0,2.397895273,21
60,42,0,1,2.397895273,22
60,42,0,0,2.48490665,23
60,42,0,0,2.48490665,24
60,42,1,1,2.564949357,25
60,42,0,0,2.63905733,26
60,42,0,1,2.63905733,27
60,42,0,0,2.63905733,28
60,42,0,1,2.63905733,29
60,42,0,0,2.708050201,30
60,42,0,1,2.772588722,31
60,42,1,1,2.772588722,32
60,42,0,1,2.772588722,33
60,42,0,0,2.833213344,34
60,42,0,0,2.833213344,35
60,42,0,0,2.833213344,36
60,42,0,1,2.833213344,37
60,42,1,1,2.890371758,38
60,42,0,0,2.890371758,39
60,42,0,0,2.890371758,40
60,42,0,1,2.890371758,41
60,42,0,0,2.944438979,42
60,42,0,0,2.944438979,43
60,42,0,1,2.944438979,44
60,42,0,0,2.995732274,45
60,42,0,1,2.995732274,46
60,42,0,1,2.995732274,47
60,42,0,1,2.995732274,48
60,42,0,1,2.995732274,49
61,37,0,0,0,0
61,37,0,0,0.693147181,1
61,37,0,0,0.693147181,2
61,37,0,0,0.693147181,3
61,37,0,0,1.098612289,4
61,37,1,1,1.098612289,5
61,37,0,0,1.098612289,6
61,37,0,0,1.386294361,7
61,37,0,0,1.609437912,8
61,37,0,0,1.791759469,9
61,37,0,0,1.791759469,10
61,37,0,0,1.945910149,11
61,37,0,0,1.945910149,12
61,37,0,0,2.079441542,13
61,37,0,0,2.079441542,14
61,37,0,0,2.197224577,15
61,37,0,1,2.197224577,16
61,37,0,0,2.197224577,17
61,37,0,0,2.197224577,18
61,37,0,0,2.302585093,19
61,37,0,1,2.302585093,20
61,37,0,0,2.302585093,21
61,37,0,0,2.302585093,22
61,37,0,0,2.302585093,23
61,37,0,1,2.302585093,24
61,37,0,0,2.302585093,25
61,37,0,0,2.302585093,26
61,37,0,1,2.302585093,27
61,37,0,1,2.302585093,28
61,37,0,0,2.302585093,29
61,37,0,1,2.302585093,30
61,37,0,0,2.302585093,31
61,37,1,0,2.397895273,32
61,37,0,0,2.397895273,33
61,37,0,1,2.397895273,34
61,37,0,0,2.48490665,35
61,37,0,1,2.48490665,36
61,37,0,1,2.48490665,37
61,37,0,1,2.564949357,38
61,37,0,1,2.564949357,39
61,37,0,1,2.564949357,40
61,37,0,0,2.564949357,41
61,37,0,0,2.564949357,42
61,37,0,0,2.564949357,43
61,37,0,0,2.63905733,44
61,37,0,0,2.63905733,45
61,37,1,1,2.708050201,46
61,37,0,1,2.708050201,47
61,37,0,0,2.772588722,48
61,37,0,1,2.772588722,49
62,42,0,0,0,0
62,42,0,0,0,1
62,42,0,0,0,2
62,42,0,0,0,3
62,42,0,0,0.693147181,4
62,42,0,0,0.693147181,5
62,42,0,0,0.693147181,6
62,42,0,0,0.693147181,7
62,42,0,0,0.693147181,8
62,42,0,0,0.693147181,9
62,42,0,0,0.693147181,10
62,42,0,0,0.693147181,11
62,42,0,0,0.693147181,12
62,42,0,0,0.693147181,13
62,42,0,1,0.693147181,14
62,42,0,1,0.693147181,15
62,42,0,0,0.693147181,16
62,42,0,0,0.693147181,17
62,42,0,0,0.693147181,18
62,42,0,0,0.693147181,19
62,42,0,0,1.098612289,20
62,42,0,0,1.098612289,21
62,42,0,0,1.098612289,22
62,42,0,0,1.386294361,23
62,42,0,0,1.609437912,24
62,42,0,0,1.791759469,25
62,42,0,0,1.791759469,26
62,42,0,0,1.791759469,27
62,42,0,0,1.791759469,28
62,42,0,0,1.791759469,29
62,42,0,1,1.791759469,30
62,42,0,1,1.945910149,31
62,42,0,0,1.945910149,32
62,42,1,1,1.945910149,33
62,42,0,0,1.945910149,34
62,42,1,1,2.079441542,35
62,42,0,0,2.079441542,36
62,42,0,0,2.079441542,37
62,42,0,1,2.079441542,38
62,42,0,1,2.079441542,39
62,42,0,0,2.079441542,40
62,42,0,0,2.079441542,41
62,42,0,0,2.079441542,42
62,42,0,0,2.197224577,43
62,42,0,0,2.197224577,44
62,42,0,0,2.197224577,45
62,42,0,0,2.197224577,46
62,42,0,1,2.197224577,47
62,42,0,0,2.197224577,48
62,42,0,0,2.197224577,49
63,35,0,0,0,0
63,35,0,0,0.693147181,1
63,35,0,0,0.693147181,2
63,35,0,0,0.693147181,3
63,35,0,0,0.693147181,4
63,35,0,0,0.693147181,5
63,35,0,1,1.098612289,6
63,35,0,0,1.098612289,7
63,35,0,0,1.098612289,8
63,35,0,0,1.386294361,9
63,35,0,0,1.386294361,10
63,35,0,0,1.386294361,11
63,35,0,0,1.386294361,12
63,35,0,0,1.386294361,13
63,35,0,0,1.386294361,14
63,35,0,1,1.386294361,15
63,35,0,0,1.609437912,16
63,35,0,0,1.609437912,17
63,35,0,0,1.609437912,18
63,35,0,0,1.609437912,19
63,35,0,0,1.609437912,20
63,35,0,0,1.609437912,21
63,35,0,0,1.609437912,22
63,35,0,0,1.609437912,23
63,35,0,1,1.609437912,24
63,35,0,0,1.609437912,25
63,35,0,0,1.609437912,26
63,35,0,0,1.609437912,27
63,35,0,0,1.609437912,28
63,35,0,0,1.609437912,29
63,35,1,0,1.609437912,30
63,35,0,1,1.609437912,31
63,35,0,1,1.609437912,32
63,35,0,0,1.609437912,33
63,35,0,0,1.609437912,34
63,35,0,0,1.609437912,35
63,35,0,0,1.791759469,36
63,35,0,1,1.791759469,37
63,35,0,0,1.791759469,38
63,35,0,0,1.791759469,39
63,35,0,1,1.791759469,40
63,35,0,0,1.791759469,41
63,35,0,0,1.791759469,42
63,35,0,1,1.791759469,43
63,35,0,0,1.791759469,44
63,35,1,1,1.791759469,45
63,35,0,1,1.791759469,46
63,35,0,0,1.791759469,47
63,35,0,0,1.791759469,48
63,35,0,0,1.791759469,49
64,55,0,0,0,0
64,55,0,0,0,1
64,55,0,0,0,2
64,55,0,0,0,3
64,55,0,0,0,4
64,55,0,0,0,5
64,55,0,1,0,6
64,55,0,0,0,7
64,55,0,0,0,8
64,55,0,0,0,9
64,55,0,1,0.693147181,10
64,55,0,1,0.693147181,11
64,55,0,0,0.693147181,12
64,55,0,0,1.098612289,13
64,55,0,1,1.098612289,14
64,55,0,0,1.098612289,15
64,55,0,0,1.098612289,16
64,55,0,0,1.098612289,17
64,55,0,1,1.098612289,18
64,55,0,0,1.098612289,19
64,55,0,1,1.098612289,20
64,55,0,1,1.098612289,21
64,55,0,0,1.098612289,22
64,55,0,0,1.098612289,23
64,55,0,1,1.098612289,24
64,55,0,0,1.386294361,25
64,55,0,0,1.386294361,26
64,55,0,1,1.386294361,27
64,55,1,0,1.609437912,28
64,55,0,0,1.609437912,29
64,55,0,1,1.609437912,30
64,55,0,1,1.609437912,31
64,55,0,1,1.791759469,32
64,55,0,0,1.791759469,33
